name,street_address,google_map,review_count,phone,restaurant_type,price_range,restaurant_main_type,latitude,longitude,review_type,review_score
Blue Water Grill,"31 Union Square West at 16th Street New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7365330%2C-73.990786,5011,(212) 675-9500,Seafood,$31 to $50,Seafood,40.7368125,-73.9911064,service_review,4.3
Blue Water Grill,"31 Union Square West at 16th Street New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7365330%2C-73.990786,5011,(212) 675-9500,Seafood,$31 to $50,Seafood,40.7368125,-73.9911064,ambience_review,4.4
Blue Water Grill,"31 Union Square West at 16th Street New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7365330%2C-73.990786,5011,(212) 675-9500,Seafood,$31 to $50,Seafood,40.7368125,-73.9911064,value_review,3.9
Vaucluse,"100 East 63rd Street New York, NY  10065",//www.google.com/maps/search/?api=1&query=40.7649210%2C-73.967668,1078,(646) 869-2300,French,$31 to $50,French,40.7650225,-73.9676044,average_review,4.51078
Vaucluse,"100 East 63rd Street New York, NY  10065",//www.google.com/maps/search/?api=1&query=40.7649210%2C-73.967668,1078,(646) 869-2300,French,$31 to $50,French,40.7650225,-73.9676044,food_review,4.5
Vaucluse,"100 East 63rd Street New York, NY  10065",//www.google.com/maps/search/?api=1&query=40.7649210%2C-73.967668,1078,(646) 869-2300,French,$31 to $50,French,40.7650225,-73.9676044,service_review,4.4
Vaucluse,"100 East 63rd Street New York, NY  10065",//www.google.com/maps/search/?api=1&query=40.7649210%2C-73.967668,1078,(646) 869-2300,French,$31 to $50,French,40.7650225,-73.9676044,ambience_review,4.5
Vaucluse,"100 East 63rd Street New York, NY  10065",//www.google.com/maps/search/?api=1&query=40.7649210%2C-73.967668,1078,(646) 869-2300,French,$31 to $50,French,40.7650225,-73.9676044,value_review,4
LEGASEA,"485 Seventh Avenue New York, NY  10018",//www.google.com/maps/search/?api=1&query=40.7523580%2C-73.989319,261,(212) 268-1888,Seafood,$50 and over,Seafood,40.7522809,-73.9893607,average_review,4.3261
LEGASEA,"485 Seventh Avenue New York, NY  10018",//www.google.com/maps/search/?api=1&query=40.7523580%2C-73.989319,261,(212) 268-1888,Seafood,$50 and over,Seafood,40.7522809,-73.9893607,food_review,4.3
LEGASEA,"485 Seventh Avenue New York, NY  10018",//www.google.com/maps/search/?api=1&query=40.7523580%2C-73.989319,261,(212) 268-1888,Seafood,$50 and over,Seafood,40.7522809,-73.9893607,service_review,4.2
LEGASEA,"485 Seventh Avenue New York, NY  10018",//www.google.com/maps/search/?api=1&query=40.7523580%2C-73.989319,261,(212) 268-1888,Seafood,$50 and over,Seafood,40.7522809,-73.9893607,ambience_review,4.1
LEGASEA,"485 Seventh Avenue New York, NY  10018",//www.google.com/maps/search/?api=1&query=40.7523580%2C-73.989319,261,(212) 268-1888,Seafood,$50 and over,Seafood,40.7522809,-73.9893607,value_review,3.7
STK - NYC - Meatpacking,"26 Little West 12th St. New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7399000%2C-74.007395,1513,(646) 624-2444,Steakhouse,$31 to $50,Steakhouse,40.7398399,-74.0071747,average_review,4.41513
STK - NYC - Meatpacking,"26 Little West 12th St. New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7399000%2C-74.007395,1513,(646) 624-2444,Steakhouse,$31 to $50,Steakhouse,40.7398399,-74.0071747,food_review,4.5
STK - NYC - Meatpacking,"26 Little West 12th St. New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7399000%2C-74.007395,1513,(646) 624-2444,Steakhouse,$31 to $50,Steakhouse,40.7398399,-74.0071747,service_review,4.1
STK - NYC - Meatpacking,"26 Little West 12th St. New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7399000%2C-74.007395,1513,(646) 624-2444,Steakhouse,$31 to $50,Steakhouse,40.7398399,-74.0071747,ambience_review,4.4
STK - NYC - Meatpacking,"26 Little West 12th St. New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7399000%2C-74.007395,1513,(646) 624-2444,Steakhouse,$31 to $50,Steakhouse,40.7398399,-74.0071747,value_review,3.8
Esca,"402 West 43rd Street New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7591600%2C-73.992316,4874,(212) 564-7272,Italian,$30 and under,Italian,40.7592097,-73.9927457,average_review,4.34874
Esca,"402 West 43rd Street New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7591600%2C-73.992316,4874,(212) 564-7272,Italian,$30 and under,Italian,40.7592097,-73.9927457,food_review,4.3
Esca,"402 West 43rd Street New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7591600%2C-73.992316,4874,(212) 564-7272,Italian,$30 and under,Italian,40.7592097,-73.9927457,service_review,4.3
Esca,"402 West 43rd Street New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7591600%2C-73.992316,4874,(212) 564-7272,Italian,$30 and under,Italian,40.7592097,-73.9927457,ambience_review,4.2
Esca,"402 West 43rd Street New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7591600%2C-73.992316,4874,(212) 564-7272,Italian,$30 and under,Italian,40.7592097,-73.9927457,value_review,3.6
The Leopard at des Artistes,"1 West 67th St. New York, NY  10023",//www.google.com/maps/search/?api=1&query=40.7734360%2C-73.978955,1329,(212) 787-8767,Italian,$50 and over,Italian,40.773502,-73.9789261,average_review,4.51329
The Leopard at des Artistes,"1 West 67th St. New York, NY  10023",//www.google.com/maps/search/?api=1&query=40.7734360%2C-73.978955,1329,(212) 787-8767,Italian,$50 and over,Italian,40.773502,-73.9789261,food_review,4.4
The Leopard at des Artistes,"1 West 67th St. New York, NY  10023",//www.google.com/maps/search/?api=1&query=40.7734360%2C-73.978955,1329,(212) 787-8767,Italian,$50 and over,Italian,40.773502,-73.9789261,service_review,4.5
The Leopard at des Artistes,"1 West 67th St. New York, NY  10023",//www.google.com/maps/search/?api=1&query=40.7734360%2C-73.978955,1329,(212) 787-8767,Italian,$50 and over,Italian,40.773502,-73.9789261,ambience_review,4.6
The Leopard at des Artistes,"1 West 67th St. New York, NY  10023",//www.google.com/maps/search/?api=1&query=40.7734360%2C-73.978955,1329,(212) 787-8767,Italian,$50 and over,Italian,40.773502,-73.9789261,value_review,4
21 Club,"21 West 52nd Street New York, NY  10019",//www.google.com/maps/search/?api=1&query=40.7602250%2C-73.97706,3262,(212) 582-7200,American,$50 and over,American,40.760533,-73.977397,average_review,4.73262
21 Club,"21 West 52nd Street New York, NY  10019",//www.google.com/maps/search/?api=1&query=40.7602250%2C-73.97706,3262,(212) 582-7200,American,$50 and over,American,40.760533,-73.977397,food_review,4.6
21 Club,"21 West 52nd Street New York, NY  10019",//www.google.com/maps/search/?api=1&query=40.7602250%2C-73.97706,3262,(212) 582-7200,American,$50 and over,American,40.760533,-73.977397,service_review,4.7
21 Club,"21 West 52nd Street New York, NY  10019",//www.google.com/maps/search/?api=1&query=40.7602250%2C-73.97706,3262,(212) 582-7200,American,$50 and over,American,40.760533,-73.977397,ambience_review,4.7
21 Club,"21 West 52nd Street New York, NY  10019",//www.google.com/maps/search/?api=1&query=40.7602250%2C-73.97706,3262,(212) 582-7200,American,$50 and over,American,40.760533,-73.977397,value_review,4.1
Benoit Restaurant and Wine Bar,"60 West 55th Street New York, NY  10019",//www.google.com/maps/search/?api=1&query=40.7624850%2C-73.976843,3170,(646) 943-7373,French,$31 to $50,French,40.7624832,-73.9773402,average_review,4.5317
Benoit Restaurant and Wine Bar,"60 West 55th Street New York, NY  10019",//www.google.com/maps/search/?api=1&query=40.7624850%2C-73.976843,3170,(646) 943-7373,French,$31 to $50,French,40.7624832,-73.9773402,food_review,4.5
Benoit Restaurant and Wine Bar,"60 West 55th Street New York, NY  10019",//www.google.com/maps/search/?api=1&query=40.7624850%2C-73.976843,3170,(646) 943-7373,French,$31 to $50,French,40.7624832,-73.9773402,service_review,4.4
Benoit Restaurant and Wine Bar,"60 West 55th Street New York, NY  10019",//www.google.com/maps/search/?api=1&query=40.7624850%2C-73.976843,3170,(646) 943-7373,French,$31 to $50,French,40.7624832,-73.9773402,ambience_review,4.4
Benoit Restaurant and Wine Bar,"60 West 55th Street New York, NY  10019",//www.google.com/maps/search/?api=1&query=40.7624850%2C-73.976843,3170,(646) 943-7373,French,$31 to $50,French,40.7624832,-73.9773402,value_review,4
DaDong NY,"3 Bryant Park New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7535960%2C-73.983232,342,(212) 355-9600,Chinese,$31 to $50,Chinese,40.7548449,-73.9845597,average_review,4.1342
DaDong NY,"3 Bryant Park New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7535960%2C-73.983232,342,(212) 355-9600,Chinese,$31 to $50,Chinese,40.7548449,-73.9845597,food_review,4
DaDong NY,"3 Bryant Park New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7535960%2C-73.983232,342,(212) 355-9600,Chinese,$31 to $50,Chinese,40.7548449,-73.9845597,service_review,4.1
DaDong NY,"3 Bryant Park New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7535960%2C-73.983232,342,(212) 355-9600,Chinese,$31 to $50,Chinese,40.7548449,-73.9845597,ambience_review,4.3
DaDong NY,"3 Bryant Park New York, NY  10036",//www.google.com/maps/search/?api=1&query=40.7535960%2C-73.983232,342,(212) 355-9600,Chinese,$31 to $50,Chinese,40.7548449,-73.9845597,value_review,3.4
Lincoln Square Steak,"208 West 70th Street New York, NY  10023",//www.google.com/maps/search/?api=1&query=40.7772340%2C-73.983146,1976,(212) 875-8600,Steakhouse,$50 and over,Steakhouse,40.7775086,-73.9833154,average_review,4.51976
Lincoln Square Steak,"208 West 70th Street New York, NY  10023",//www.google.com/maps/search/?api=1&query=40.7772340%2C-73.983146,1976,(212) 875-8600,Steakhouse,$50 and over,Steakhouse,40.7775086,-73.9833154,food_review,4.4
Lincoln Square Steak,"208 West 70th Street New York, NY  10023",//www.google.com/maps/search/?api=1&query=40.7772340%2C-73.983146,1976,(212) 875-8600,Steakhouse,$50 and over,Steakhouse,40.7775086,-73.9833154,service_review,4.5
Lincoln Square Steak,"208 West 70th Street New York, NY  10023",//www.google.com/maps/search/?api=1&query=40.7772340%2C-73.983146,1976,(212) 875-8600,Steakhouse,$50 and over,Steakhouse,40.7775086,-73.9833154,ambience_review,4.4
Lincoln Square Steak,"208 West 70th Street New York, NY  10023",//www.google.com/maps/search/?api=1&query=40.7772340%2C-73.983146,1976,(212) 875-8600,Steakhouse,$50 and over,Steakhouse,40.7775086,-73.9833154,value_review,4.2
Club A Steakhouse,"240 East 58th Street New York, NY  10022",//www.google.com/maps/search/?api=1&query=40.7605260%2C-73.96609,3371,(212) 688-4190,Steakhouse,$31 to $50,Steakhouse,40.7600512,-73.9655781,average_review,4.83371
Club A Steakhouse,"240 East 58th Street New York, NY  10022",//www.google.com/maps/search/?api=1&query=40.7605260%2C-73.96609,3371,(212) 688-4190,Steakhouse,$31 to $50,Steakhouse,40.7600512,-73.9655781,food_review,4.7
Club A Steakhouse,"240 East 58th Street New York, NY  10022",//www.google.com/maps/search/?api=1&query=40.7605260%2C-73.96609,3371,(212) 688-4190,Steakhouse,$31 to $50,Steakhouse,40.7600512,-73.9655781,service_review,4.8
Club A Steakhouse,"240 East 58th Street New York, NY  10022",//www.google.com/maps/search/?api=1&query=40.7605260%2C-73.96609,3371,(212) 688-4190,Steakhouse,$31 to $50,Steakhouse,40.7600512,-73.9655781,ambience_review,4.7
Club A Steakhouse,"240 East 58th Street New York, NY  10022",//www.google.com/maps/search/?api=1&query=40.7605260%2C-73.96609,3371,(212) 688-4190,Steakhouse,$31 to $50,Steakhouse,40.7600512,-73.9655781,value_review,4.6
Anassa Taverna,"200 East 60th Street New York, NY  10022",//www.google.com/maps/search/?api=1&query=40.7620370%2C-73.966063,864,(212) 371-5200,Greek,$31 to $50,Greek,40.7619091,-73.9658824,average_review,4.5864
Anassa Taverna,"200 East 60th Street New York, NY  10022",//www.google.com/maps/search/?api=1&query=40.7620370%2C-73.966063,864,(212) 371-5200,Greek,$31 to $50,Greek,40.7619091,-73.9658824,food_review,4.4
Anassa Taverna,"200 East 60th Street New York, NY  10022",//www.google.com/maps/search/?api=1&query=40.7620370%2C-73.966063,864,(212) 371-5200,Greek,$31 to $50,Greek,40.7619091,-73.9658824,service_review,4.2
Anassa Taverna,"200 East 60th Street New York, NY  10022",//www.google.com/maps/search/?api=1&query=40.7620370%2C-73.966063,864,(212) 371-5200,Greek,$31 to $50,Greek,40.7619091,-73.9658824,ambience_review,4.2
Anassa Taverna,"200 East 60th Street New York, NY  10022",//www.google.com/maps/search/?api=1&query=40.7620370%2C-73.966063,864,(212) 371-5200,Greek,$31 to $50,Greek,40.7619091,-73.9658824,value_review,4
Cafe d'Alsace,"1695 2nd Ave (Corner of  88th Street & 2nd Ave) New York, NY  10128",//www.google.com/maps/search/?api=1&query=40.7790080%2C-73.950886,1664,(212) 722-5133,French,$31 to $50,French,40.7791721,-73.9510841,average_review,4.41664
Cafe d'Alsace,"1695 2nd Ave (Corner of  88th Street & 2nd Ave) New York, NY  10128",//www.google.com/maps/search/?api=1&query=40.7790080%2C-73.950886,1664,(212) 722-5133,French,$31 to $50,French,40.7791721,-73.9510841,food_review,4.4
Cafe d'Alsace,"1695 2nd Ave (Corner of  88th Street & 2nd Ave) New York, NY  10128",//www.google.com/maps/search/?api=1&query=40.7790080%2C-73.950886,1664,(212) 722-5133,French,$31 to $50,French,40.7791721,-73.9510841,service_review,4.2
Cafe d'Alsace,"1695 2nd Ave (Corner of  88th Street & 2nd Ave) New York, NY  10128",//www.google.com/maps/search/?api=1&query=40.7790080%2C-73.950886,1664,(212) 722-5133,French,$31 to $50,French,40.7791721,-73.9510841,ambience_review,4.2
Cafe d'Alsace,"1695 2nd Ave (Corner of  88th Street & 2nd Ave) New York, NY  10128",//www.google.com/maps/search/?api=1&query=40.7790080%2C-73.950886,1664,(212) 722-5133,French,$31 to $50,French,40.7791721,-73.9510841,value_review,4.1
Burke & Wills,"226 West 79th Street New York, NY  10024",//www.google.com/maps/search/?api=1&query=40.7833610%2C-73.979579,516,(646) 823-9251,Australian,$31 to $50,Other,40.7833649,-73.9795709,average_review,4.6516
Burke & Wills,"226 West 79th Street New York, NY  10024",//www.google.com/maps/search/?api=1&query=40.7833610%2C-73.979579,516,(646) 823-9251,Australian,$31 to $50,Other,40.7833649,-73.9795709,food_review,4.5
Burke & Wills,"226 West 79th Street New York, NY  10024",//www.google.com/maps/search/?api=1&query=40.7833610%2C-73.979579,516,(646) 823-9251,Australian,$31 to $50,Other,40.7833649,-73.9795709,service_review,4.6
Burke & Wills,"226 West 79th Street New York, NY  10024",//www.google.com/maps/search/?api=1&query=40.7833610%2C-73.979579,516,(646) 823-9251,Australian,$31 to $50,Other,40.7833649,-73.9795709,ambience_review,4.6
Burke & Wills,"226 West 79th Street New York, NY  10024",//www.google.com/maps/search/?api=1&query=40.7833610%2C-73.979579,516,(646) 823-9251,Australian,$31 to $50,Other,40.7833649,-73.9795709,value_review,4.1
Boucherie - Park Avenue South,"225 Park Ave South New York, NY  10003-1604",//www.google.com/maps/search/?api=1&query=40.7371080%2C-73.987891,128,(212) 353-0200,French,$31 to $50,French,40.7371329,-73.9879502,average_review,4.3128
Boucherie - Park Avenue South,"225 Park Ave South New York, NY  10003-1604",//www.google.com/maps/search/?api=1&query=40.7371080%2C-73.987891,128,(212) 353-0200,French,$31 to $50,French,40.7371329,-73.9879502,food_review,4.2
Boucherie - Park Avenue South,"225 Park Ave South New York, NY  10003-1604",//www.google.com/maps/search/?api=1&query=40.7371080%2C-73.987891,128,(212) 353-0200,French,$31 to $50,French,40.7371329,-73.9879502,service_review,4.2
Boucherie - Park Avenue South,"225 Park Ave South New York, NY  10003-1604",//www.google.com/maps/search/?api=1&query=40.7371080%2C-73.987891,128,(212) 353-0200,French,$31 to $50,French,40.7371329,-73.9879502,ambience_review,4.4
Boucherie - Park Avenue South,"225 Park Ave South New York, NY  10003-1604",//www.google.com/maps/search/?api=1&query=40.7371080%2C-73.987891,128,(212) 353-0200,French,$31 to $50,French,40.7371329,-73.9879502,value_review,3.8
Natsumi Restaurant,"226 West 50th Street New York, NY  10019",//www.google.com/maps/search/?api=1&query=40.7618480%2C-73.985039,1620,(212) 258-2988,Japanese,$31 to $50,Japanese & Koren,40.7617073,-73.9852527,average_review,4.5162
Natsumi Restaurant,"226 West 50th Street New York, NY  10019",//www.google.com/maps/search/?api=1&query=40.7618480%2C-73.985039,1620,(212) 258-2988,Japanese,$31 to $50,Japanese & Koren,40.7617073,-73.9852527,food_review,4.5
Natsumi Restaurant,"226 West 50th Street New York, NY  10019",//www.google.com/maps/search/?api=1&query=40.7618480%2C-73.985039,1620,(212) 258-2988,Japanese,$31 to $50,Japanese & Koren,40.7617073,-73.9852527,service_review,4.3
Natsumi Restaurant,"226 West 50th Street New York, NY  10019",//www.google.com/maps/search/?api=1&query=40.7618480%2C-73.985039,1620,(212) 258-2988,Japanese,$31 to $50,Japanese & Koren,40.7617073,-73.9852527,ambience_review,4.1
Natsumi Restaurant,"226 West 50th Street New York, NY  10019",//www.google.com/maps/search/?api=1&query=40.7618480%2C-73.985039,1620,(212) 258-2988,Japanese,$31 to $50,Japanese & Koren,40.7617073,-73.9852527,value_review,4.1
Armani Ristorante 5th Avenue,"717 5th Avenue New York, NY  10022",//www.google.com/maps/search/?api=1&query=40.7621420%2C-73.974562,1087,(212) 207-1902,Italian,$31 to $50,Italian,40.7617242,-73.9739578,average_review,4.71087
Armani Ristorante 5th Avenue,"717 5th Avenue New York, NY  10022",//www.google.com/maps/search/?api=1&query=40.7621420%2C-73.974562,1087,(212) 207-1902,Italian,$31 to $50,Italian,40.7617242,-73.9739578,food_review,4.6
Armani Ristorante 5th Avenue,"717 5th Avenue New York, NY  10022",//www.google.com/maps/search/?api=1&query=40.7621420%2C-73.974562,1087,(212) 207-1902,Italian,$31 to $50,Italian,40.7617242,-73.9739578,service_review,4.6
Armani Ristorante 5th Avenue,"717 5th Avenue New York, NY  10022",//www.google.com/maps/search/?api=1&query=40.7621420%2C-73.974562,1087,(212) 207-1902,Italian,$31 to $50,Italian,40.7617242,-73.9739578,ambience_review,4.6
Armani Ristorante 5th Avenue,"717 5th Avenue New York, NY  10022",//www.google.com/maps/search/?api=1&query=40.7621420%2C-73.974562,1087,(212) 207-1902,Italian,$31 to $50,Italian,40.7617242,-73.9739578,value_review,4.2
